1.00000000000000e+00,1.17188538475334e+02,-8.93341436090351e+01
1.00230523807790e+00,1.17168541195967e+02,-8.93326087912397e+01
1.00461579027839e+00,1.17148543929157e+02,-8.93310704362906e+01
1.00693166885180e+00,1.17128546674961e+02,-8.93295285360430e+01
1.00925288607668e+00,1.17108549433436e+02,-8.93279830823297e+01
1.01157945425990e+00,1.17088552204643e+02,-8.93264340669654e+01
1.01391138573668e+00,1.17068554988639e+02,-8.93248814817487e+01
1.01624869287070e+00,1.17048557785484e+02,-8.93233253184553e+01
1.01859138805412e+00,1.17028560595237e+02,-8.93217655688454e+01
1.02093948370768e+00,1.17008563417957e+02,-8.93202022246560e+01
1.02329299228075e+00,1.16988566253704e+02,-8.93186352776100e+01
1.02565192625141e+00,1.16968569102539e+02,-8.93170647194087e+01
1.02801629812647e+00,1.16948571964521e+02,-8.93154905417331e+01
1.03038612044162e+00,1.16928574839712e+02,-8.93139127362499e+01
1.03276140576140e+00,1.16908577728172e+02,-8.93123312946004e+01
1.03514216667934e+00,1.16888580629962e+02,-8.93107462084091e+01
1.03752841581801e+00,1.16868583545145e+02,-8.93091574692864e+01
1.03992016582906e+00,1.16848586473782e+02,-8.93075650688128e+01
1.04231742939330e+00,1.16828589415935e+02,-8.93059689985615e+01
1.04472021922080e+00,1.16808592371666e+02,-8.93043692500747e+01
1.04712854805090e+00,1.16788595341038e+02,-8.93027658148860e+01
1.04954242865232e+00,1.16768598324114e+02,-8.93011586844986e+01
1.05196187382322e+00,1.16748601320957e+02,-8.92995478504057e+01
1.05438689639126e+00,1.16728604331631e+02,-8.92979333040779e+01
1.05681750921366e+00,1.16708607356199e+02,-8.92963150369610e+01
1.05925372517729e+00,1.16688610394726e+02,-8.92946930404892e+01
1.06169555719872e+00,1.16668613447277e+02,-8.92930673060725e+01
1.06414301822431e+00,1.16648616513915e+02,-8.92914378251017e+01
1.06659612123026e+00,1.16628619594705e+02,-8.92898045889485e+01
1.06905487922266e+00,1.16608622689714e+02,-8.92881675889639e+01
1.07151930523761e+00,1.16588625799007e+02,-8.92865268164792e+01
1.07398941234124e+00,1.16568628922649e+02,-8.92848822628059e+01
1.07646521362983e+00,1.16548632060706e+02,-8.92832339192369e+01
1.07894672222983e+00,1.16528635213247e+02,-8.92815817770428e+01
1.08143395129794e+00,1.16508638380336e+02,-8.92799258274741e+01
1.08392691402120e+00,1.16488641562042e+02,-8.92782660617655e+01
1.08642562361706e+00,1.16468644758431e+02,-8.92766024711256e+01
1.08893009333343e+00,1.16448647969572e+02,-8.92749350467465e+01
1.09144033644876e+00,1.16428651195533e+02,-8.92732637797985e+01
1.09395636627209e+00,1.16408654436381e+02,-8.92715886614341e+01
1.09647819614318e+00,1.16388657692186e+02,-8.92699096827796e+01
1.09900583943252e+00,1.16368660963017e+02,-8.92682268349480e+01
1.10153930954141e+00,1.16348664248943e+02,-8.92665401090286e+01
1.10407861990207e+00,1.16328667550033e+02,-8.92648494960895e+01
1.10662378397766e+00,1.16308670866358e+02,-8.92631549871789e+01
1.10917481526240e+00,1.16288674197988e+02,-8.92614565733255e+01
1.11173172728159e+00,1.16268677544993e+02,-8.92597542455348e+01
1.11429453359173e+00,1.16248680907445e+02,-8.92580479947955e+01
1.11686324778056e+00,1.16228684285415e+02,-8.92563378120724e+01
1.11943788346715e+00,1.16208687678974e+02,-8.92546236883099e+01
1.12201845430196e+00,1.16188691088194e+02,-8.92529056144342e+01
1.12460497396692e+00,1.16168694513148e+02,-8.92511835813468e+01
1.12719745617551e+00,1.16148697953908e+02,-8.92494575799305e+01
1.12979591467280e+00,1.16128701410547e+02,-8.92477276010490e+01
1.13240036323556e+00,1.16108704883138e+02,-8.92459936355375e+01
1.13501081567231e+00,1.16088708371756e+02,-8.92442556742215e+01
1.13762728582343e+00,1.16068711876473e+02,-8.92425137078963e+01
1.14024978756117e+00,1.16048715397364e+02,-8.92407677273407e+01
1.14287833478977e+00,1.16028718934505e+02,-8.92390177233081e+01
1.14551294144553e+00,1.16008722487969e+02,-8.92372636865363e+01
1.14815362149688e+00,1.15988726057832e+02,-8.92355056077374e+01
1.15080038894443e+00,1.15968729644170e+02,-8.92337434776021e+01
1.15345325782109e+00,1.15948733247059e+02,-8.92319772868053e+01
1.15611224219210e+00,1.15928736866575e+02,-8.92302070259928e+01
1.15877735615512e+00,1.15908740502795e+02,-8.92284326857948e+01
1.16144861384034e+00,1.15888744155795e+02,-8.92266542568140e+01
1.16412602941049e+00,1.15868747825655e+02,-8.92248717296388e+01
1.16680961706096e+00,1.15848751512450e+02,-8.92230850948298e+01
1.16949939101987e+00,1.15828755216260e+02,-8.92212943429308e+01
1.17219536554813e+00,1.15808758937162e+02,-8.92194994644615e+01
1.17489755493953e+00,1.15788762675236e+02,-8.92177004499163e+01
1.17760597352080e+00,1.15768766430562e+02,-8.92158972897755e+01
1.18032063565173e+00,1.15748770203217e+02,-8.92140899744910e+01
1.18304155572516e+00,1.15728773993283e+02,-8.92122784944949e+01
1.18576874816716e+00,1.15708777800840e+02,-8.92104628402009e+01
1.18850222743702e+00,1.15688781625969e+02,-8.92086430019924e+01
1.19124200802737e+00,1.15668785468750e+02,-8.92068189702381e+01
1.19398810446427e+00,1.15648789329265e+02,-8.92049907352807e+01
1.19674053130724e+00,1.15628793207596e+02,-8.92031582874439e+01
1.19949930314938e+00,1.15608797103825e+02,-8.92013216170271e+01
1.20226443461741e+00,1.15588801018035e+02,-8.91994807143063e+01
1.20503594037179e+00,1.15568804950308e+02,-8.91976355695409e+01
1.20781383510678e+00,1.15548808900729e+02,-8.91957861729557e+01
1.21059813355048e+00,1.15528812869380e+02,-8.91939325147682e+01
1.21338885046497e+00,1.15508816856346e+02,-8.91920745851612e+01
1.21618600064636e+00,1.15488820861711e+02,-8.91902123743032e+01
1.21898959892486e+00,1.15468824885560e+02,-8.91883458723332e+01
1.22179966016487e+00,1.15448828927979e+02,-8.91864750693765e+01
1.22461619926504e+00,1.15428832989053e+02,-8.91845999555268e+01
1.22743923115840e+00,1.15408837068868e+02,-8.91827205208575e+01
1.23026877081238e+00,1.15388841167511e+02,-8.91808367554234e+01
1.23310483322890e+00,1.15368845285069e+02,-8.91789486492508e+01
1.23594743344451e+00,1.15348849421628e+02,-8.91770561923468e+01
1.23879658653036e+00,1.15328853577277e+02,-8.91751593746957e+01
1.24165230759241e+00,1.15308857752104e+02,-8.91732581862553e+01
1.24451461177138e+00,1.15288861946196e+02,-8.91713526169643e+01
1.24738351424294e+00,1.15268866159644e+02,-8.91694426567336e+01
1.25025903021771e+00,1.15248870392536e+02,-8.91675282954584e+01
1.25314117494141e+00,1.15228874644962e+02,-8.91656095230030e+01
1.25602996369487e+00,1.15208878917012e+02,-8.91636863292130e+01
1.25892541179416e+00,1.15188883208776e+02,-8.91617587039082e+01
1.26182753459066e+00,1.15168887520346e+02,-8.91598266368863e+01
1.26473634747115e+00,1.15148891851814e+02,-8.91578901179212e+01
1.26765186585784e+00,1.15128896203270e+02,-8.91559491367642e+01
1.27057410520854e+00,1.15108900574807e+02,-8.91540036831433e+01
1.27350308101666e+00,1.15088904966517e+02,-8.91520537467597e+01
1.27643880881134e+00,1.15068909378495e+02,-8.91500993172947e+01
1.27938130415752e+00,1.15048913810833e+02,-8.91481403844042e+01
1.28233058265602e+00,1.15028918263625e+02,-8.91461769377210e+01
1.28528665994361e+00,1.15008922736965e+02,-8.91442089668511e+01
1.28824955169313e+00,1.14988927230949e+02,-8.91422364613841e+01
1.29121927361353e+00,1.14968931745671e+02,-8.91402594108771e+01
1.29419584144998e+00,1.14948936281228e+02,-8.91382778048663e+01
1.29717927098395e+00,1.14928940837715e+02,-8.91362916328676e+01
1.30016957803328e+00,1.14908945415229e+02,-8.91343008843681e+01
1.30316677845229e+00,1.14888950013867e+02,-8.91323055488322e+01
1.30617088813183e+00,1.14868954633727e+02,-8.91303056156992e+01
1.30918192299940e+00,1.14848959274905e+02,-8.91283010743889e+01
1.31219989901920e+00,1.14828963937502e+02,-8.91262919142910e+01
1.31522483219223e+00,1.14808968621615e+02,-8.91242781247716e+01
1.31825673855640e+00,1.14788973327344e+02,-8.91222596951781e+01
1.32129563418657e+00,1.14768978054788e+02,-8.91202366148248e+01
1.32434153519466e+00,1.14748982804049e+02,-8.91182088730067e+01
1.32739445772973e+00,1.14728987575225e+02,-8.91161764589955e+01
1.33045441797808e+00,1.14708992368419e+02,-8.91141393620333e+01
1.33352143216332e+00,1.14688997183732e+02,-8.91120975713432e+01
1.33659551654643e+00,1.14669002021266e+02,-8.91100510761184e+01
1.33967668742593e+00,1.14649006881124e+02,-8.91079998655315e+01
1.34276496113786e+00,1.14629011763408e+02,-8.91059439287267e+01
1.34586035405594e+00,1.14609016668223e+02,-8.91038832548263e+01
1.34896288259164e+00,1.14589021595671e+02,-8.91018178329263e+01
1.35207256319427e+00,1.14569026545858e+02,-8.90997476520972e+01
1.35518941235103e+00,1.14549031518888e+02,-8.90976727013827e+01
1.35831344658715e+00,1.14529036514867e+02,-8.90955929698081e+01
1.36144468246594e+00,1.14509041533901e+02,-8.90935084463648e+01
1.36458313658892e+00,1.14489046576095e+02,-8.90914191200274e+01
1.36772882559584e+00,1.14469051641558e+02,-8.90893249797364e+01
1.37088176616484e+00,1.14449056730395e+02,-8.90872260144130e+01
1.37404197501251e+00,1.14429061842716e+02,-8.90851222129527e+01
1.37720946889394e+00,1.14409066978627e+02,-8.90830135642229e+01
1.38038426460288e+00,1.14389072138239e+02,-8.90809000570661e+01
1.38356637897177e+00,1.14369077321661e+02,-8.90787816803027e+01
1.38675582887188e+00,1.14349082529002e+02,-8.90766584227219e+01
1.38995263121334e+00,1.14329087760372e+02,-8.90745302730916e+01
1.39315680294529e+00,1.14309093015884e+02,-8.90723972201510e+01
